160,BGM,BEC,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
161,BGM,CTF,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
162,BLM,BAD,1,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
163,BLM,SUO,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
164,BRK,GLY,1,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
165,BRK,PLG,1,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
166,BRK,GLY,2,left,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
167,BRK,PLG,2,right,'{"SN":"7","TL":null,"GN":null,"GX":"7"}','2023/03/20 13:32'
168,BEX,CLL,1,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
169,BEX,SLQ,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
170,BEX,CLL,2,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
171,BEX,SLQ,2,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
172,BKL,BMS,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
173,BKL,SMY,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
174,BKL,PET,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
175,BKL,BMS,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
176,BKL,SMY,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
177,BKL,PET,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
178,BKL,BMS,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
179,BKL,SMY,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
180,BKL,PET,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
181,BKL,BMS,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
182,BKL,SMY,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
183,BKL,PET,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
184,BIW,ARL,1,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
185,BIW,SDY,1,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
186,BIW,ARL,2,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
187,BIW,SDY,2,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
188,BIW,ARL,3,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
189,BIW,SDY,3,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
190,BIW,ARL,4,right,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
191,BIW,SDY,4,left,'{"SN":null,"TL":null,"GN":null,"GX":null}','2023/03/20 13:32'
192,BIG,CHH,1,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
193,BIG,PUL,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
194,BIG,CHH,2,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
195,BIG,PUL,2,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
196,BIK,BKJ,1,left,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
197,BIK,CYP,1,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
198,BIK,BKJ,2,right,'{"SN":"8","TL":null,"GN":null,"GX":"8"}','2023/03/20 13:32'
